'=Observacion	Vista_exterior	Temperatura	Humedad	Viento	*Jugar_tenis
12583	1	2	2	2	1
12584	2	2	1	2	1
12585	2	1	2	1	1
12586	3	2	1	2	0
12587	1	1	1	1	0
12588	1	1	1	2	0
12589	2	1	1	1	1
12590	3	2	1	1	1
12591	3	3	2	1	1
12592	3	3	2	2	0
12593	2	3	2	2	1
12594	1	2	1	1	0
12595	1	3	2	1	1
12596	3	2	2	1	1
12597	1	2	2	2	1
12598	2	2	1	2	1
12599	2	1	2	1	1
12600	3	2	1	2	0
12601	1	1	1	1	0
12602	1	1	1	2	0
12603	2	1	1	1	1
12604	3	2	1	1	1
12605	3	3	2	1	1
12606	3	3	2	2	0
12607	2	3	2	2	1
12608	1	2	1	1	0
12609	1	3	2	1	1
12610	3	2	2	1	1
12611	1	2	2	2	1
12612	2	2	1	2	1
12613	2	1	2	1	1
12614	3	2	1	2	0
12615	1	1	1	1	0
12616	1	1	1	2	0
12617	2	1	1	1	1
12618	3	2	1	1	1
12619	3	3	2	1	1
12620	3	3	2	2	0
12621	2	3	2	2	1
12622	1	2	1	1	0
12623	1	3	2	1	1
12624	3	2	2	1	1
12625	1	2	2	2	1
12626	2	2	1	2	1
12627	2	1	2	1	1
12628	3	2	1	2	0
12629	1	1	1	1	0
12630	1	1	1	2	0
12631	2	1	1	1	1
12632	3	2	1	1	1
12633	3	3	2	1	1
12634	3	3	2	2	0
12635	2	3	2	2	1
12636	1	2	1	1	0
12637	1	3	2	1	1
12638	3	2	2	1	1
12639	1	2	2	2	1
12640	2	2	1	2	1
12641	2	1	2	1	1
12642	3	2	1	2	0
12643	1	1	1	1	0
12644	1	1	1	2	0
12645	2	1	1	1	1
12646	3	2	1	1	1
12647	3	3	2	1	1
12648	3	3	2	2	0
12649	2	3	2	2	1
12650	1	2	1	1	0
12651	1	3	2	1	1
12652	3	2	2	1	1
12653	1	2	2	2	1
12654	2	2	1	2	1
12655	2	1	2	1	1
12656	3	2	1	2	0
12657	1	1	1	1	0
12658	1	1	1	2	0
12659	2	1	1	1	1
12660	3	2	1	1	1
12661	3	3	2	1	1
12662	3	3	2	2	0
12663	2	3	2	2	1
12664	1	2	1	1	0
12665	1	3	2	1	1
12666	3	2	2	1	1
12667	1	2	2	2	1
12668	2	2	1	2	1
12669	2	1	2	1	1
12670	3	2	1	2	0
12671	1	1	1	1	0
12672	1	1	1	2	0
12673	2	1	1	1	1
12674	3	2	1	1	1
12675	3	3	2	1	1
12676	3	3	2	2	0
12677	2	3	2	2	1
12678	1	2	1	1	0
12679	1	3	2	1	1
12680	3	2	2	1	1
12681	1	2	2	2	1
12682	2	2	1	2	1
12683	2	1	2	1	1
12684	3	2	1	2	0
12685	1	1	1	1	0
12686	1	1	1	2	0
12687	2	1	1	1	1
12688	3	2	1	1	1
12689	3	3	2	1	1
12690	3	3	2	2	0
12691	2	3	2	2	1
12692	1	2	1	1	0
12693	1	3	2	1	1
12694	3	2	2	1	1
12695	1	2	2	2	1
12696	2	2	1	2	1
12697	2	1	2	1	1
12698	3	2	1	2	0
12699	1	1	1	1	0
12700	1	1	1	2	0
12701	2	1	1	1	1
12702	3	2	1	1	1
12703	3	3	2	1	1
12704	3	3	2	2	0
12705	2	3	2	2	1
12706	1	2	1	1	0
12707	1	3	2	1	1
12708	3	2	2	1	1
12709	1	2	2	2	1
12710	2	2	1	2	1
12711	2	1	2	1	1
12712	3	2	1	2	0
12713	1	1	1	1	0
12714	1	1	1	2	0
12715	2	1	1	1	1
12716	3	2	1	1	1
12717	3	3	2	1	1
12718	3	3	2	2	0
12719	2	3	2	2	1
12720	1	2	1	1	0
12721	1	3	2	1	1
12722	3	2	2	1	1
12723	1	2	2	2	1
12724	2	2	1	2	1
12725	2	1	2	1	1
12726	3	2	1	2	0
12727	1	1	1	1	0
12728	1	1	1	2	0
12729	2	1	1	1	1
12730	3	2	1	1	1
12731	3	3	2	1	1
12732	3	3	2	2	0
12733	2	3	2	2	1
12734	1	2	1	1	0
12735	1	3	2	1	1
12736	3	2	2	1	1
12737	1	2	2	2	1
12738	2	2	1	2	1
12739	2	1	2	1	1
12740	3	2	1	2	0
12741	1	1	1	1	0
12742	1	1	1	2	0
12743	2	1	1	1	1
12744	3	2	1	1	1
12745	3	3	2	1	1
12746	3	3	2	2	0
12747	2	3	2	2	1
12748	1	2	1	1	0
12749	1	3	2	1	1
12750	3	2	2	1	1
12751	1	2	2	2	1
12752	2	2	1	2	1
12753	2	1	2	1	1
12754	3	2	1	2	0
12755	1	1	1	1	0
12756	1	1	1	2	0
12757	2	1	1	1	1
12758	3	2	1	1	1
12759	3	3	2	1	1
12760	3	3	2	2	0
12761	2	3	2	2	1
12762	1	2	1	1	0
12763	1	3	2	1	1
12764	3	2	2	1	1
12765	1	2	2	2	1
12766	2	2	1	2	1
12767	2	1	2	1	1
12768	3	2	1	2	0
12769	1	1	1	1	0
12770	1	1	1	2	0
12771	2	1	1	1	1
12772	3	2	1	1	1
12773	3	3	2	1	1
12774	3	3	2	2	0
12775	2	3	2	2	1
12776	1	2	1	1	0
12777	1	3	2	1	1
12778	3	2	2	1	1
12779	1	2	2	2	1
12780	2	2	1	2	1
12781	2	1	2	1	1
12782	3	2	1	2	0
12783	1	1	1	1	0
12784	1	1	1	2	0
12785	2	1	1	1	1
12786	3	2	1	1	1
12787	3	3	2	1	1
12788	3	3	2	2	0
12789	2	3	2	2	1
12790	1	2	1	1	0
12791	1	3	2	1	1
12792	3	2	2	1	1
12793	1	2	2	2	1
12794	2	2	1	2	1
12795	2	1	2	1	1
12796	3	2	1	2	0
12797	1	1	1	1	0
12798	1	1	1	2	0
12799	2	1	1	1	1
12800	3	2	1	1	1
12801	3	3	2	1	1
12802	3	3	2	2	0
12803	2	3	2	2	1
12804	1	2	1	1	0
12805	1	3	2	1	1
12806	3	2	2	1	1
12807	1	2	2	2	1
12808	2	2	1	2	1
12809	2	1	2	1	1
12810	3	2	1	2	0
12811	1	1	1	1	0
12812	1	1	1	2	0
12813	2	1	1	1	1
12814	3	2	1	1	1
12815	3	3	2	1	1
12816	3	3	2	2	0
12817	2	3	2	2	1
12818	1	2	1	1	0
12819	1	3	2	1	1
12820	3	2	2	1	1
12821	1	2	2	2	1
12822	2	2	1	2	1
12823	2	1	2	1	1
12824	3	2	1	2	0
12825	1	1	1	1	0
12826	1	1	1	2	0
12827	2	1	1	1	1
12828	3	2	1	1	1
12829	3	3	2	1	1
12830	3	3	2	2	0
12831	2	3	2	2	1
12832	1	2	1	1	0
12833	1	3	2	1	1
12834	3	2	2	1	1
12835	1	2	2	2	1
12836	2	2	1	2	1
12837	2	1	2	1	1
12838	3	2	1	2	0
12839	1	1	1	1	0
12840	1	1	1	2	0
12841	2	1	1	1	1
12842	3	2	1	1	1
12843	3	3	2	1	1
12844	3	3	2	2	0
12845	2	3	2	2	1
12846	1	2	1	1	0
12847	1	3	2	1	1
12848	3	2	2	1	1
12849	1	2	2	2	1
12850	2	2	1	2	1
12851	2	1	2	1	1
12852	3	2	1	2	0
12853	1	1	1	1	0
12854	1	1	1	2	0
12855	2	1	1	1	1
12856	3	2	1	1	1
12857	3	3	2	1	1
12858	3	3	2	2	0
12859	2	3	2	2	1
12860	1	2	1	1	0
12861	1	3	2	1	1
12862	3	2	2	1	1
12863	1	2	2	2	1
12864	2	2	1	2	1
12865	2	1	2	1	1
12866	3	2	1	2	0
12867	1	1	1	1	0
12868	1	1	1	2	0
12869	2	1	1	1	1
12870	3	2	1	1	1
12871	3	3	2	1	1
12872	3	3	2	2	0
12873	2	3	2	2	1
12874	1	2	1	1	0
12875	1	3	2	1	1
12876	3	2	2	1	1
12877	1	2	2	2	1
12878	2	2	1	2	1
12879	2	1	2	1	1
12880	3	2	1	2	0
12881	1	1	1	1	0
12882	1	1	1	2	0
12883	2	1	1	1	1
12884	3	2	1	1	1
12885	3	3	2	1	1
12886	3	3	2	2	0
12887	2	3	2	2	1
12888	1	2	1	1	0
12889	1	3	2	1	1
12890	3	2	2	1	1
12891	1	2	2	2	1
12892	2	2	1	2	1
12893	2	1	2	1	1
12894	3	2	1	2	0
12895	1	1	1	1	0
12896	1	1	1	2	0
12897	2	1	1	1	1
12898	3	2	1	1	1
12899	3	3	2	1	1
12900	3	3	2	2	0
12901	2	3	2	2	1
12902	1	2	1	1	0
12903	1	3	2	1	1
12904	3	2	2	1	1
12905	1	2	2	2	1
12906	2	2	1	2	1
12907	2	1	2	1	1
12908	3	2	1	2	0
12909	1	1	1	1	0
12910	1	1	1	2	0
12911	2	1	1	1	1
12912	3	2	1	1	1
12913	3	3	2	1	1
12914	3	3	2	2	0
12915	2	3	2	2	1
12916	1	2	1	1	0
12917	1	3	2	1	1
12918	3	2	2	1	1
12919	1	2	2	2	1
12920	2	2	1	2	1
12921	2	1	2	1	1
12922	3	2	1	2	0
12923	1	1	1	1	0
12924	1	1	1	2	0
12925	2	1	1	1	1
12926	3	2	1	1	1
12927	3	3	2	1	1
12928	3	3	2	2	0
12929	2	3	2	2	1
12930	1	2	1	1	0
12931	1	3	2	1	1
12932	3	2	2	1	1
12933	1	2	2	2	1
12934	2	2	1	2	1
12935	2	1	2	1	1
12936	3	2	1	2	0
12937	1	1	1	1	0
12938	1	1	1	2	0
12939	2	1	1	1	1
12940	3	2	1	1	1
12941	3	3	2	1	1
12942	3	3	2	2	0
12943	2	3	2	2	1
12944	1	2	1	1	0
12945	1	3	2	1	1
12946	3	2	2	1	1
12947	1	2	2	2	1
12948	2	2	1	2	1
12949	2	1	2	1	1
12950	3	2	1	2	0
12951	1	1	1	1	0
12952	1	1	1	2	0
12953	2	1	1	1	1
12954	3	2	1	1	1
12955	3	3	2	1	1
12956	3	3	2	2	0
12957	2	3	2	2	1
12958	1	2	1	1	0
12959	1	3	2	1	1
12960	3	2	2	1	1
12961	1	2	2	2	1
12962	2	2	1	2	1
12963	2	1	2	1	1
12964	3	2	1	2	0
12965	1	1	1	1	0
12966	1	1	1	2	0
12967	2	1	1	1	1
12968	3	2	1	1	1
12969	3	3	2	1	1
12970	3	3	2	2	0
12971	2	3	2	2	1
12972	1	2	1	1	0
12973	1	3	2	1	1
12974	3	2	2	1	1
12975	1	2	2	2	1
12976	2	2	1	2	1
12977	2	1	2	1	1
12978	3	2	1	2	0
12979	1	1	1	1	0
12980	1	1	1	2	0
12981	2	1	1	1	1
12982	3	2	1	1	1
12983	3	3	2	1	1
12984	3	3	2	2	0
12985	2	3	2	2	1
12986	1	2	1	1	0
12987	1	3	2	1	1
12988	3	2	2	1	1
12989	1	2	2	2	1
12990	2	2	1	2	1
12991	2	1	2	1	1
12992	3	2	1	2	0
12993	1	1	1	1	0
12994	1	1	1	2	0
12995	2	1	1	1	1
12996	3	2	1	1	1
12997	3	3	2	1	1
12998	3	3	2	2	0
12999	2	3	2	2	1
13000	1	2	1	1	0
13001	1	3	2	1	1
13002	3	2	2	1	1
13003	1	2	2	2	1
13004	2	2	1	2	1
13005	2	1	2	1	1
13006	3	2	1	2	0
13007	1	1	1	1	0
13008	1	1	1	2	0
13009	2	1	1	1	1
13010	3	2	1	1	1
13011	3	3	2	1	1
13012	3	3	2	2	0
13013	2	3	2	2	1
13014	1	2	1	1	0
13015	1	3	2	1	1
13016	3	2	2	1	1
13017	1	2	2	2	1
13018	2	2	1	2	1
13019	2	1	2	1	1
13020	3	2	1	2	0
13021	1	1	1	1	0
13022	1	1	1	2	0
13023	2	1	1	1	1
13024	3	2	1	1	1
13025	3	3	2	1	1
13026	3	3	2	2	0
13027	2	3	2	2	1
13028	1	2	1	1	0
13029	1	3	2	1	1
13030	3	2	2	1	1
13031	1	2	2	2	1
13032	2	2	1	2	1
13033	2	1	2	1	1
13034	3	2	1	2	0
13035	1	1	1	1	0
13036	1	1	1	2	0
13037	2	1	1	1	1
13038	3	2	1	1	1
13039	3	3	2	1	1
13040	3	3	2	2	0
13041	2	3	2	2	1
13042	1	2	1	1	0
13043	1	3	2	1	1
13044	3	2	2	1	1
13045	1	2	2	2	1
13046	2	2	1	2	1
13047	2	1	2	1	1
13048	3	2	1	2	0
13049	1	1	1	1	0
13050	1	1	1	2	0
13051	2	1	1	1	1
13052	3	2	1	1	1
13053	3	3	2	1	1
13054	3	3	2	2	0
13055	2	3	2	2	1
13056	1	2	1	1	0
13057	1	3	2	1	1
13058	3	2	2	1	1
13059	1	2	2	2	1
13060	2	2	1	2	1
13061	2	1	2	1	1
13062	3	2	1	2	0
13063	1	1	1	1	0
13064	1	1	1	2	0
13065	2	1	1	1	1
13066	3	2	1	1	1
13067	3	3	2	1	1
13068	3	3	2	2	0
13069	2	3	2	2	1
13070	1	2	1	1	0
13071	1	3	2	1	1
13072	3	2	2	1	1
13073	1	2	2	2	1
13074	2	2	1	2	1
13075	2	1	2	1	1
13076	3	2	1	2	0
13077	1	1	1	1	0
13078	1	1	1	2	0
13079	2	1	1	1	1
13080	3	2	1	1	1
13081	3	3	2	1	1
13082	3	3	2	2	0
13083	2	3	2	2	1
13084	1	2	1	1	0
13085	1	3	2	1	1
13086	3	2	2	1	1
13087	1	2	2	2	1
13088	2	2	1	2	1
13089	2	1	2	1	1
13090	3	2	1	2	0
13091	1	1	1	1	0
13092	1	1	1	2	0
13093	2	1	1	1	1
13094	3	2	1	1	1
13095	3	3	2	1	1
13096	3	3	2	2	0
13097	2	3	2	2	1
13098	1	2	1	1	0
13099	1	3	2	1	1
13100	3	2	2	1	1
13101	1	2	2	2	1
13102	2	2	1	2	1
13103	2	1	2	1	1
13104	3	2	1	2	0
13105	1	1	1	1	0
13106	1	1	1	2	0
13107	2	1	1	1	1
13108	3	2	1	1	1
13109	3	3	2	1	1
13110	3	3	2	2	0
13111	2	3	2	2	1
13112	1	2	1	1	0
13113	1	3	2	1	1
13114	3	2	2	1	1
13115	1	2	2	2	1
13116	2	2	1	2	1
13117	2	1	2	1	1
13118	3	2	1	2	0
13119	1	1	1	1	0
13120	1	1	1	2	0
13121	2	1	1	1	1
13122	3	2	1	1	1
13123	3	3	2	1	1
13124	3	3	2	2	0
13125	2	3	2	2	1
13126	1	2	1	1	0
13127	1	3	2	1	1
13128	3	2	2	1	1
13129	1	2	2	2	1
13130	2	2	1	2	1
13131	2	1	2	1	1
13132	3	2	1	2	0
13133	1	1	1	1	0
13134	1	1	1	2	0
13135	2	1	1	1	1
13136	3	2	1	1	1
13137	3	3	2	1	1
13138	3	3	2	2	0
13139	2	3	2	2	1
13140	1	2	1	1	0
13141	1	3	2	1	1
13142	3	2	2	1	1
13143	1	2	2	2	1
13144	2	2	1	2	1
13145	2	1	2	1	1
13146	3	2	1	2	0
13147	1	1	1	1	0
13148	1	1	1	2	0
13149	2	1	1	1	1
13150	3	2	1	1	1
13151	3	3	2	1	1
13152	3	3	2	2	0
13153	2	3	2	2	1
13154	1	2	1	1	0
13155	1	3	2	1	1
13156	3	2	2	1	1
13157	1	2	2	2	1
13158	2	2	1	2	1
13159	2	1	2	1	1
13160	3	2	1	2	0
13161	1	1	1	1	0
13162	1	1	1	2	0
13163	2	1	1	1	1
13164	3	2	1	1	1
13165	3	3	2	1	1
13166	3	3	2	2	0
13167	2	3	2	2	1
13168	1	2	1	1	0
13169	1	3	2	1	1
13170	3	2	2	1	1
13171	1	2	2	2	1
13172	2	2	1	2	1
13173	2	1	2	1	1
13174	3	2	1	2	0
13175	1	1	1	1	0
13176	1	1	1	2	0
13177	2	1	1	1	1
13178	3	2	1	1	1
13179	3	3	2	1	1
13180	3	3	2	2	0
13181	2	3	2	2	1
13182	1	2	1	1	0
13183	1	3	2	1	1
13184	3	2	2	1	1
13185	1	2	2	2	1
13186	2	2	1	2	1
13187	2	1	2	1	1
13188	3	2	1	2	0
13189	1	1	1	1	0
13190	1	1	1	2	0
13191	2	1	1	1	1
13192	3	2	1	1	1
13193	3	3	2	1	1
13194	3	3	2	2	0
13195	2	3	2	2	1
13196	1	2	1	1	0
13197	1	3	2	1	1
13198	3	2	2	1	1
13199	1	2	2	2	1
13200	2	2	1	2	1
13201	2	1	2	1	1
13202	3	2	1	2	0
13203	1	1	1	1	0
13204	1	1	1	2	0
13205	2	1	1	1	1
13206	3	2	1	1	1
13207	3	3	2	1	1
13208	3	3	2	2	0
13209	2	3	2	2	1
13210	1	2	1	1	0
13211	1	3	2	1	1
13212	3	2	2	1	1
13213	1	2	2	2	1
13214	2	2	1	2	1
13215	2	1	2	1	1
13216	3	2	1	2	0
13217	1	1	1	1	0
13218	1	1	1	2	0
13219	2	1	1	1	1
13220	3	2	1	1	1
13221	3	3	2	1	1
13222	3	3	2	2	0
13223	2	3	2	2	1
13224	1	2	1	1	0
13225	1	3	2	1	1
13226	3	2	2	1	1
13227	1	2	2	2	1
13228	2	2	1	2	1
13229	2	1	2	1	1
13230	3	2	1	2	0
13231	1	1	1	1	0
13232	1	1	1	2	0
13233	2	1	1	1	1
13234	3	2	1	1	1
13235	3	3	2	1	1
13236	3	3	2	2	0
13237	2	3	2	2	1
13238	1	2	1	1	0
13239	1	3	2	1	1
13240	3	2	2	1	1
13241	1	2	2	2	1
13242	2	2	1	2	1
13243	2	1	2	1	1
13244	3	2	1	2	0
13245	1	1	1	1	0
13246	1	1	1	2	0
13247	2	1	1	1	1
13248	3	2	1	1	1
13249	3	3	2	1	1
13250	3	3	2	2	0
13251	2	3	2	2	1
13252	1	2	1	1	0
13253	1	3	2	1	1
13254	3	2	2	1	1
13255	1	2	2	2	1
13256	2	2	1	2	1
13257	2	1	2	1	1
13258	3	2	1	2	0
13259	1	1	1	1	0
13260	1	1	1	2	0
13261	2	1	1	1	1
13262	3	2	1	1	1
13263	3	3	2	1	1
13264	3	3	2	2	0
13265	2	3	2	2	1
13266	1	2	1	1	0
13267	1	3	2	1	1
13268	3	2	2	1	1
13269	1	2	2	2	1
13270	2	2	1	2	1
13271	2	1	2	1	1
13272	3	2	1	2	0
13273	1	1	1	1	0
13274	1	1	1	2	0
13275	2	1	1	1	1
13276	3	2	1	1	1
13277	3	3	2	1	1
13278	3	3	2	2	0
13279	2	3	2	2	1
13280	1	2	1	1	0
13281	1	3	2	1	1
13282	3	2	2	1	1
13283	1	2	2	2	1
13284	2	2	1	2	1
13285	2	1	2	1	1
13286	3	2	1	2	0
13287	1	1	1	1	0
13288	1	1	1	2	0
13289	2	1	1	1	1
13290	3	2	1	1	1
13291	3	3	2	1	1
13292	3	3	2	2	0
13293	2	3	2	2	1
13294	1	2	1	1	0
13295	1	3	2	1	1
13296	3	2	2	1	1
13297	1	2	2	2	1
13298	2	2	1	2	1
13299	2	1	2	1	1
13300	3	2	1	2	0
13301	1	1	1	1	0
13302	1	1	1	2	0
13303	2	1	1	1	1
13304	3	2	1	1	1
13305	3	3	2	1	1
13306	3	3	2	2	0
13307	2	3	2	2	1
13308	1	2	1	1	0
13309	1	3	2	1	1
13310	3	2	2	1	1
13311	1	2	2	2	1
13312	2	2	1	2	1
13313	2	1	2	1	1
13314	3	2	1	2	0
13315	1	1	1	1	0
13316	1	1	1	2	0
13317	2	1	1	1	1
13318	3	2	1	1	1
13319	3	3	2	1	1
13320	3	3	2	2	0
13321	2	3	2	2	1
13322	1	2	1	1	0
13323	1	3	2	1	1
13324	3	2	2	1	1
13325	1	2	2	2	1
13326	2	2	1	2	1
13327	2	1	2	1	1
13328	3	2	1	2	0
13329	1	1	1	1	0
13330	1	1	1	2	0
13331	2	1	1	1	1
13332	3	2	1	1	1
13333	3	3	2	1	1
13334	3	3	2	2	0
13335	2	3	2	2	1
13336	1	2	1	1	0
13337	1	3	2	1	1
13338	3	2	2	1	1
13339	1	2	2	2	1
13340	2	2	1	2	1
13341	2	1	2	1	1
13342	3	2	1	2	0
13343	1	1	1	1	0
13344	1	1	1	2	0
13345	2	1	1	1	1
13346	3	2	1	1	1
13347	3	3	2	1	1
13348	3	3	2	2	0
13349	2	3	2	2	1
13350	1	2	1	1	0
13351	1	3	2	1	1
13352	3	2	2	1	1
13353	1	2	2	2	1
13354	2	2	1	2	1
13355	2	1	2	1	1
13356	3	2	1	2	0
13357	1	1	1	1	0
13358	1	1	1	2	0
13359	2	1	1	1	1
13360	3	2	1	1	1
13361	3	3	2	1	1
13362	3	3	2	2	0
13363	2	3	2	2	1
13364	1	2	1	1	0
13365	1	3	2	1	1
13366	3	2	2	1	1
13367	1	2	2	2	1
13368	2	2	1	2	1
13369	2	1	2	1	1
13370	3	2	1	2	0
13371	1	1	1	1	0
13372	1	1	1	2	0
13373	2	1	1	1	1
13374	3	2	1	1	1
13375	3	3	2	1	1
13376	3	3	2	2	0
13377	2	3	2	2	1
13378	1	2	1	1	0
13379	1	3	2	1	1
13380	3	2	2	1	1
13381	1	2	2	2	1
13382	2	2	1	2	1
13383	2	1	2	1	1
13384	3	2	1	2	0
13385	1	1	1	1	0
13386	1	1	1	2	0
13387	2	1	1	1	1
13388	3	2	1	1	1
13389	3	3	2	1	1
13390	3	3	2	2	0
13391	2	3	2	2	1
13392	1	2	1	1	0
13393	1	3	2	1	1
13394	3	2	2	1	1
13395	1	2	2	2	1
13396	2	2	1	2	1
13397	2	1	2	1	1
13398	3	2	1	2	0
13399	1	1	1	1	0
13400	1	1	1	2	0
13401	2	1	1	1	1
13402	3	2	1	1	1
13403	3	3	2	1	1
13404	3	3	2	2	0
13405	2	3	2	2	1
13406	1	2	1	1	0
13407	1	3	2	1	1
13408	3	2	2	1	1
13409	1	2	2	2	1
13410	2	2	1	2	1
13411	2	1	2	1	1
13412	3	2	1	2	0
13413	1	1	1	1	0
13414	1	1	1	2	0
13415	2	1	1	1	1
13416	3	2	1	1	1
13417	3	3	2	1	1
13418	3	3	2	2	0
13419	2	3	2	2	1
13420	1	2	1	1	0
13421	1	3	2	1	1
13422	3	2	2	1	1
13423	1	2	2	2	1
13424	2	2	1	2	1
13425	2	1	2	1	1
13426	3	2	1	2	0
13427	1	1	1	1	0
13428	1	1	1	2	0
13429	2	1	1	1	1
13430	3	2	1	1	1
13431	3	3	2	1	1
13432	3	3	2	2	0
13433	2	3	2	2	1
13434	1	2	1	1	0
13435	1	3	2	1	1
13436	3	2	2	1	1
13437	1	2	2	2	1
13438	2	2	1	2	1
13439	2	1	2	1	1
13440	3	2	1	2	0
13441	1	1	1	1	0
13442	1	1	1	2	0
13443	2	1	1	1	1
13444	3	2	1	1	1
13445	3	3	2	1	1
13446	3	3	2	2	0
13447	2	3	2	2	1
13448	1	2	1	1	0
13449	1	3	2	1	1
13450	3	2	2	1	1
13451	1	2	2	2	1
13452	2	2	1	2	1
13453	2	1	2	1	1
13454	3	2	1	2	0
13455	1	1	1	1	0
13456	1	1	1	2	0
13457	2	1	1	1	1
13458	3	2	1	1	1
13459	3	3	2	1	1
13460	3	3	2	2	0
13461	2	3	2	2	1
13462	1	2	1	1	0
13463	1	3	2	1	1
13464	3	2	2	1	1
13465	1	2	2	2	1
13466	2	2	1	2	1
13467	2	1	2	1	1
13468	3	2	1	2	0
13469	1	1	1	1	0
13470	1	1	1	2	0
13471	2	1	1	1	1
13472	3	2	1	1	1
13473	3	3	2	1	1
13474	3	3	2	2	0
13475	2	3	2	2	1
13476	1	2	1	1	0
13477	1	3	2	1	1
13478	3	2	2	1	1
13479	1	2	2	2	1
13480	2	2	1	2	1
13481	2	1	2	1	1
13482	3	2	1	2	0
13483	1	1	1	1	0
13484	1	1	1	2	0
13485	2	1	1	1	1
13486	3	2	1	1	1
13487	3	3	2	1	1
13488	3	3	2	2	0
13489	2	3	2	2	1
13490	1	2	1	1	0
13491	1	3	2	1	1
13492	3	2	2	1	1
13493	1	2	2	2	1
13494	2	2	1	2	1
13495	2	1	2	1	1
13496	3	2	1	2	0
13497	1	1	1	1	0
13498	1	1	1	2	0
13499	2	1	1	1	1
13500	3	2	1	1	1
13501	3	3	2	1	1
13502	3	3	2	2	0
13503	2	3	2	2	1
13504	1	2	1	1	0
13505	1	3	2	1	1
13506	3	2	2	1	1
13507	1	2	2	2	1
13508	2	2	1	2	1
13509	2	1	2	1	1
13510	3	2	1	2	0
13511	1	1	1	1	0
13512	1	1	1	2	0
13513	2	1	1	1	1
13514	3	2	1	1	1
13515	3	3	2	1	1
13516	3	3	2	2	0
13517	2	3	2	2	1
13518	1	2	1	1	0
13519	1	3	2	1	1
13520	3	2	2	1	1
13521	1	2	2	2	1
13522	2	2	1	2	1
13523	2	1	2	1	1
13524	3	2	1	2	0
13525	1	1	1	1	0
13526	1	1	1	2	0
13527	2	1	1	1	1
13528	3	2	1	1	1
13529	3	3	2	1	1
13530	3	3	2	2	0
13531	2	3	2	2	1
13532	1	2	1	1	0
13533	1	3	2	1	1
13534	3	2	2	1	1
13535	1	2	2	2	1
13536	2	2	1	2	1
13537	2	1	2	1	1
13538	3	2	1	2	0
13539	1	1	1	1	0
13540	1	1	1	2	0
13541	2	1	1	1	1
13542	3	2	1	1	1
13543	3	3	2	1	1
13544	3	3	2	2	0
13545	2	3	2	2	1
13546	1	2	1	1	0
13547	1	3	2	1	1
13548	3	2	2	1	1
13549	1	2	2	2	1
13550	2	2	1	2	1
13551	2	1	2	1	1
13552	3	2	1	2	0
13553	1	1	1	1	0
13554	1	1	1	2	0
13555	2	1	1	1	1
13556	3	2	1	1	1
13557	3	3	2	1	1
13558	3	3	2	2	0
13559	2	3	2	2	1
13560	1	2	1	1	0
13561	1	3	2	1	1
13562	3	2	2	1	1
13563	1	2	2	2	1
13564	2	2	1	2	1
13565	2	1	2	1	1
13566	3	2	1	2	0
13567	1	1	1	1	0
13568	1	1	1	2	0
13569	2	1	1	1	1
13570	3	2	1	1	1
13571	3	3	2	1	1
13572	3	3	2	2	0
13573	2	3	2	2	1
13574	1	2	1	1	0
13575	1	3	2	1	1
13576	3	2	2	1	1
13577	1	2	2	2	1
13578	2	2	1	2	1
13579	2	1	2	1	1
13580	3	2	1	2	0
13581	1	1	1	1	0
13582	1	1	1	2	0
13583	2	1	1	1	1
13584	3	2	1	1	1
13585	3	3	2	1	1
13586	3	3	2	2	0
13587	2	3	2	2	1
13588	1	2	1	1	0
13589	1	3	2	1	1
13590	3	2	2	1	1
13591	1	2	2	2	1
13592	2	2	1	2	1
13593	2	1	2	1	1
13594	3	2	1	2	0
13595	1	1	1	1	0
13596	1	1	1	2	0
13597	2	1	1	1	1
13598	3	2	1	1	1
13599	3	3	2	1	1
13600	3	3	2	2	0
13601	2	3	2	2	1
13602	1	2	1	1	0
13603	1	3	2	1	1
13604	3	2	2	1	1
13605	1	2	2	2	1
13606	2	2	1	2	1
13607	2	1	2	1	1
13608	3	2	1	2	0
13609	1	1	1	1	0
13610	1	1	1	2	0
13611	2	1	1	1	1
13612	3	2	1	1	1
13613	3	3	2	1	1
13614	3	3	2	2	0
13615	2	3	2	2	1
13616	1	2	1	1	0
13617	1	3	2	1	1
13618	3	2	2	1	1
13619	1	2	2	2	1
13620	2	2	1	2	1
13621	2	1	2	1	1
13622	3	2	1	2	0
13623	1	1	1	1	0
13624	1	1	1	2	0
13625	2	1	1	1	1
13626	3	2	1	1	1
13627	3	3	2	1	1
13628	3	3	2	2	0
13629	2	3	2	2	1
13630	1	2	1	1	0
13631	1	3	2	1	1
13632	3	2	2	1	1
13633	1	2	2	2	1
13634	2	2	1	2	1
13635	2	1	2	1	1
13636	3	2	1	2	0
13637	1	1	1	1	0
13638	1	1	1	2	0
13639	2	1	1	1	1
13640	3	2	1	1	1
13641	3	3	2	1	1
13642	3	3	2	2	0
13643	2	3	2	2	1
13644	1	2	1	1	0
13645	1	3	2	1	1
13646	3	2	2	1	1
13647	1	2	2	2	1
13648	2	2	1	2	1
13649	2	1	2	1	1
13650	3	2	1	2	0
13651	1	1	1	1	0
13652	1	1	1	2	0
13653	2	1	1	1	1
13654	3	2	1	1	1
13655	3	3	2	1	1
